comment,sarc_majority
"['profit', 'is', 'start', 'basic', 'work', 'a', 'new', 'job', 'can', 'hold', 'basic'] ['is', 'can', 'hold'] ['nan'] ['intj92'] [nan]",non-sarc
"['Malaysia', 'but', 'wages', 'are', 'not', 'same'] ['are'] ['nan'] [nan] [nan]",sarc
"['new', 'jobs', 'have', 'wait', 'August', 'government', 'more', 'more', 'luck', 'tomorrow', 'already', 'lah', 'start'] ['have', 'wait', 'lah'] ['nan'] ['intj100', 'intj104'] [nan]",sarc
"['cymbal', 'Malaysia', 'become', 'a', 'developed', 'nation', 'millions', 'years', 'but', 'still', 'receive', 'salaries', 'below', 'ringgit', 'advanced', 'useless'] ['would', 'become', 'advanced'] ['punct2', 'punct2'] ['intj69'] ['idsync84']",sarc
"['Sabah', 'Sarawak', 'already', 'there', 'is', 'not', 'same', 'article', 'but', 'vote', 'Sabah', 'Sarawak', 'be', 'more', 'unfair'] ['is', 'sabah', 'be'] ['punct2', 'punct2', 'punct2'] ['intj65', 'intj69', 'intj95'] [nan]",non-sarc
"['stupid', 'enough', 'cost', 'living', 'high', 'rice', 'goods', 'more', 'oil', 'right', 'up', 'again', 'minister', 'minister', 'can', 'print', 'more', 'stupid', 'motherfucker'] ['living', 'can', 'print'] ['nan'] [nan] ['idsync35']",sarc
"['remember', 'Sarawakian', 'parents', 'eat', 'noodles', 'every', 'day', 'mi', 'why', 'parents', 'no', 'salary', 'min', 'Sabah', 'Sarawak', 'is', 'lower', 'compared', 'peninsula', 'oh', 'Malaysia', 'is', 'said', 'be', 'one', 'scales', 'are', 'evenly', 'national', 'lines'] ['remember', 'eat', 'kah', 'parents', 'is', 'compared', 'is', 'said', 'be', 'are'] ['punct1', 'punct1'] ['intj55', 'intj103'] [nan]",sarc
"['pesky', 'pigs', 'is', 'passionate', 'public', 'employees', 'who', 'raise', 'pigs', 'is', 'indeed', 'unlucky'] ['is', 'raise', 'is'] ['nan'] ['intj39', 'intj53'] [nan]",non-sarc
"['minimum', 'wage', 'too', 'did', 'not', 'all', 'just', 'in', 'more', 'do', 'dream', 'it'] ['did', 'do', 'dream'] ['nan'] ['intj69'] [nan]",sarc
"['do', 'not', 'select', 'Sabah', 'Sarawak', 'there', 'is', 'biggest', 'contributor', 'government', 'vote', 'Sabah', 'Sarawak', 'is', 'donor', 'in', 'terms', 'high', 'finance', 'income', 'so', 'why', 'pay', 'Sabah', 'Sarawak', 'low', 'so', 'stupid', 'have'] ['do', 'select', 'is', 'is', 'pay', 'have'] ['nan'] ['intj65'] ['idsync85']",sarc
"['minister', 'does', 'not', 'know', 'cost', 'living', 'near', 'Sabah', 'Sarawak', 'like', 'in', 'oh', 'why', 'can', 'not', 'synchronize', 'only'] ['does', 'know', 'living', 'can', 'synchronize'] ['nan'] ['intj103'] ['idsync35']",sarc
"['not', 'just', 'tune', 'is', 'Sarawak', 'Sabah', 'going', 'in', 'right', 'stepchild', 'Malaysia'] ['tune', 'is', 'going'] ['nan'] [nan] [nan]",sarc
"['Sabah', 'Sarawak', 'sin', 'is', 'always', 'in', 'its', 'government', 'has', 'sidelined'] ['sarawak', 'is', 'has', 'sidelined'] ['nan'] ['intj69'] [nan]",sarc
"['Malaysia', 'goals', 'nation', 'state', 'but', 'why', 'Sabah', 'Sarawak', 'be', 'given', 'a', 'standard', 'double', 'in', 'Malaysia'] ['should', 'be', 'given'] ['punct1', 'punct1', 'punct1', 'punct1', '”', 'punct1'] [nan] [nan]",sarc
"['said', 'Sabah', 'Sarawak', 'Malaysia', 'but', 'why', 'poor', 'it', 'is', 'right', 'now', 'be', 'equal', 'in', 'Sabah', 'Sarawak', 'also', 'pay', 'same', 'shipping', 'costs', 'but', 'have', 'make', 'goods', 'more', 'expensive', 'on', 'peninsula', 'Malaysia', 'wrong', 'side', 'dish'] ['said', 'is', 'should', 'be', 'pay', 'have', 'make'] ['punct1', 'punct1', 'punct1'] ['intj56'] [nan]",sarc
"['Thanks', 'but', 'why', 'not', 'coordinate', 'all', 'same'] ['coordinate'] ['nan'] [nan] [nan]",sarc
"['still', 'can', 'not', 'defeat', 'electoral', 'minimum', 'wage', 'has', 'had'] ['can', 'defeat', 'has', 'had'] ['nan'] ['intj92'] [nan]",sarc
"['public', 'employee', 'salary', 'minimum', 'Sabah', 'Sarawak', 'why', 'not', 'let', 'all', 'same', 'synchronize', 'only', 'eat', 'rice', 'all', 'also', 'want', 'make', 'it', 'fair', 'all', 'cost', 'living', 'now', 'was', 'enough'] ['let', 'synchronize', 'want', 'make', 'fair', 'rm', 'was'] ['nan'] ['intj56'] ['idsync35']",sarc
"['grass', 'only', 'a', 'slight', 'increase', 'in'] ['nan'] ['nan'] [nan] [nan]",sarc
"['August', 'was', 'not', 'year'] ['was'] ['nan'] [nan] [nan]",sarc
"['effects'] ['nan'] ['punct1', 'punct1'] ['intj92'] [nan]",sarc
"['it', 'will', 'be', 'enough', 'pay', 'even', 'poor', 'little', 'brim'] ['will', 'be', 'pay'] ['punct1', 'punct1', 'punct2', 'punct2', 'punct2'] ['intj107'] [nan]",non-sarc
"['not', 'fair'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['pay', 'was', 'not', 'enough', 'poor', 'people', 'pester'] ['was', 'pester'] ['punct1', 'punct1', 'punct1', 'punct1', 'punct1', 'punct1'] [nan] [nan]",sarc
"['remember', 'it', 'not', 'have', 'enough', 'salary', 'an'] ['remember', 'haha', 'have'] ['nan'] ['intj92'] [nan]",sarc
"['yay'] ['nan'] ['punct2', 'punct2'] ['intj73'] [nan]",non-sarc
"['I', 'used', 'a', 'strange', 'noise', 'lower', 'income', 'tax', 'rich', 'get', 'richer', 'poor', 'get', 'poorer', 'now', 'rich', 'are', 'taxed', 'noise', 'is', 'not', 'who', 'ask'] ['used', 'richer', 'get', 'are', 'taxed', 'is', 'ask'] ['punct1', 'punct1'] ['intj56'] [nan]",sarc
"['tax', 'base', 'salary', 'n', 'confirm', 'price', 'hikes', 'despite', 'shock', 'brim', 'n'] ['nan'] ['nan'] [nan] [nan]",sarc
"['income', 'year', 'is', 'well', 'first', 'public', 'comment', 'reading', 'is'] ['is', 'reading', 'is'] ['punct2'] ['intj69'] [nan]",non-sarc
"['I', 'said', 'it'] ['said', 'haha'] ['nan'] ['intj92'] [nan]",sarc
"['good', 'luck', 'thank', 'down', 'middle', 'income'] ['thank'] ['nan'] [nan] [nan]",non-sarc
"['wow', 'Malaysians', 'go'] ['go'] ['nan'] ['intj72', 'intj92'] [nan]",sarc
"['good', 'income', 'up', 'but', 'salaries', 'on', 'it', 'pay', 'as', 'usual'] ['anl', 'pay'] ['nan'] ['intj92'] [nan]",sarc
"['lighter', 'lighter', 'jib', 'money', 'progressive', 'people', 'who', 'can', 'be', 'at', 'bottom', 'there', 'is', 'a', 'match', 'can', 'match', 'please', 'let', 'up', 'after', 'people', 'fall', 'fallen'] ['can', 'be', 'is', 'can', 'match', 'let', 'fall', 'fallen'] ['nan'] ['intj65', 'intj61', 'intj107'] [nan]",sarc
"['hectic', 'here', 'rich'] ['go'] ['nan'] [nan] [nan]",sarc
"['brim', 'I', 'can', 'not', 'pay', 'tax', 'money', 'pay', 'wants', 'recipients', 'brim'] ['can', 'pay', 'pay', 'wants', 'brim'] ['nan'] ['intj92'] [nan]",sarc
"['vacuum', 'must', 'not', 'read'] ['must', 'read', 'haha'] ['nan'] ['intj92'] [nan]",non-sarc
"['it', 'good'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['all', 'want', 'more', 'eat', 'pushes', 'tax', 'gross', 'salary', 'net', 'salary', 'trying', 'take', 'look', 'less', 'fit', 'people', 'can', 'not', 'live', 'any', 'kid', 'can', 'not'] ['want', 'trying', 'take', 'can', 'live', 'can'] ['nan'] ['intj82', 'intj92'] [nan]",sarc
"['encouragement', 'not', 'only', 'higher', 'salaries', 'people'] ['nan'] ['nan'] [nan] [nan]",sarc
"['now', 'is', 'madness'] ['is'] ['nan'] ['intj56'] [nan]",non-sarc
['Pharaoh'] ['nan'] ['nan'] [nan] [nan],sarc
"['government', 'wants', 'slaughter', 'people', 'slaughter', 'in', 'next', 'government', 'debt', 'people', 'who', 'want', 'be', 'responsibility', 'criminal', 'gang', 'rogue', 'states'] ['wants', 'slaughter', 'we', 'll', 'want', 'be'] ['punct1'] [nan] [nan]",non-sarc
"['problems', 'ordinary', 'citizens', 'leaders', 'be', 'free', 'tax'] ['be'] ['nan'] [nan] [nan]",non-sarc
"['noisy', 'good', 'up'] ['haha'] ['punct1'] ['intj92'] [nan]",non-sarc
"['been', 'said'] ['been', 'said'] ['nan'] ['intj92'] [nan]",sarc
"['only', 'government', 'capable', 'making', 'tax', 'increase', 'people', 'meal'] ['making'] ['nan'] [nan] [nan]",sarc
"['ok', 'lah', 'income', 'on', 'it'] ['nan'] ['nan'] ['intj100'] [nan]",non-sarc
"['thank', 'pm', 'remember', 'it', 'pay', 'extra', 'tax', 'will', 'already', 'be', 'people'] ['remember', 'pay', 'will', 'be'] ['nan'] [nan] [nan]",sarc
"['all', 'want', 'more', 'time', 'motherfucker'] ['want'] ['nan'] ['intj107'] [nan]",sarc
"['it', 'is', 'he', 'can', 'brim', 'income', 'taxes', 'rose', 'le'] ['is', 'can', 'brim', 'rose'] ['nan'] [nan] [nan]",sarc
"['more', 'more', 'foreign', 'investors', 'run', 'it', 'wise', 'brother'] ['run', 'wise'] ['nan'] [nan] [nan]",sarc
"['well', 'donation', 'is', 'not', 'ok', 'taxable', 'best'] ['is'] ['nan'] ['intj92'] [nan]",sarc
['bullshit'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['is', 'not', 'be', 'unusual'] ['is', 'would', 'be'] ['nan'] ['intj69'] [nan]",sarc
"['so', 'vacuum', 'task', 'as', 'leader', 'monkeys', 'stolen', 'bribe', 'government', 'threatened', 'enrich', 'child', 'birth', 'are', 'hollow'] ['stolen', 'bribe', 'threatened', 'are'] ['punct1', 'punct1'] ['intj69'] ['idsync88']",sarc
"['good', 'economic', 'body', 'said', 'sending', 'children', 'parents', 'risked', 'belly', 'belt', 'body', 'exhausted', 'its', 'belt', 'abdomen', 'a', 'small', 'salary', 'there', 'is', 'any', 'chance', 'working', 'foreign', 'nations', 'had', 'scramble'] ['said', 'risked', 'belt', 'exhausted', 'is', 'working', 'had', 'scramble'] ['nan'] ['intj65'] [nan]",sarc
"['is', 'government', 'poor', 'cite', 'money', 'only', 'people', 'who', 'know', 'responsibility', 'government', 'all', 'want', 'leave', 'it', 'people', 'know', 'O', 'ministers', 'corruption', 'situation', 'easiest', 'step', 'is', 'raise', 'fee', 'has', 'do', 'enter', 'all', 'will', 'raise', 'costs', 'increase', 'burden', 'people', 'government', 'owes', 'people', 'whim', 'bear', 'all'] ['is', 'know', 'want', 'leave', 'know', 'is', 'raise', 'has', 'do', 'enter', 'ipta', 'will', 'raise', 'increase', 'owes', 'bear'] ['nan'] [nan] [nan]",non-sarc
"['deb', 'is', 'economic', 'policy', 'pig'] ['is'] ['punct1', 'punct1'] ['intj92'] [nan]",sarc
"['ok', 'first', 'talk', 'only'] ['nan'] ['nan'] [nan] [nan]",sarc
"['student', 'was', 'asked', 'cook', 'fried', 'rice', 'is', 'not', 'dock', 'kid', 'find', 'money', 'fund', 'body', 'also', 'lacks', 'ideas', 'make', 'more', 'promise', 'promise', 'ministerial', 'salaries', 'in', 'chapati', 'right'] ['was', 'asked', 'cook', 'is', 'find', 'fund', 'lacks', 'make'] ['nan'] [nan] ['idsync89']",sarc
['inappropriate'] ['nan'] ['nan'] [nan] [nan],non-sarc
['be'] ['be'] ['nan'] ['intj69'] [nan],non-sarc
"['right', 'opposition', 'said', 'university', 'college', 'fees', 'will', 'go', 'up', 'one', 'face', 'people'] ['said', 'will', 'go'] ['punct1'] ['intj92'] [nan]",sarc
"['increasingly', 'sad'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['school', 'has', 'find', 'its', 'own', 'source', 'money', 'result', 'parents', 'who', 'ostensibly', 'national', 'development'] ['has', 'find', 'would', 'result'] ['nan'] [nan] ['idsync90']",sarc
"['I', 'was', 'only', 'able', 'please', 'laugh'] ['was', 'please'] ['nan'] ['intj61', 'intj92'] [nan]",sarc
"['ass', 'learn', 'even', 'more', 'fees', 'bad', 'government', 'is', 'now'] ['learn', 'is'] ['punct1'] ['intj69', 'intj56'] [nan]",sarc
"['were', 'selling', 'fund', 'is', 'a', 'form', 'learning', 'time', 'na', 'find', 'funds', 'go', 'away', 'it', 'passed', 'country', 'overseas', 'employment', 'only'] ['were', 'selling', 'is', 'find', 'go', 'passed'] ['nan'] [nan] [nan]",non-sarc
"['Last', 'do', 'not', 'enter', 'sign', 'precious', 'gems', 'funds'] ['do', 'enter', 'haha'] ['nan'] ['intj92'] [nan]",sarc
"['minister', 'stupid', 'people', 'can', 'become', 'ministers'] ['can', 'become'] ['nan'] [nan] [nan]",sarc
"['was', 'messy', 'messy', 'after', 'creeps', 'knees', 'want', 'continue', 'study'] ['was', 'want', 'continue'] ['nan'] [nan] ['idsync91']",sarc
"['funds', 'were', 'selling', 'student', 'ask'] ['were', 'selling', 'ask'] ['punct1', 'punct1'] ['intj69'] [nan]",sarc
"['foolish', 'minister', 'had', 'a', 'statement', 'fund', 'were', 'both', 'looking', 'another', 'bass', 'diana'] ['had', 'were', 'looking'] ['nan'] [nan] [nan]",sarc
"['minister', 'wants', 'privatize', 'universities'] ['wants', 'privatize'] ['nan'] ['intj92'] [nan]",sarc
"['not', 'said', 'Malaysia', 'economy', 'strong', 'sustainable', 'one', 'is', 'correct'] ['said', 'is'] ['nan'] ['intj39'] [nan]",sarc
"['institutions', 'order', 'were', 'own', 'funds', 'minister', 'had', 'affairs', 'dredge', 'money', 'people', 'do', 'have', 'a', 'man', 'who', 'was', 'appointed', 'be', 'leader', 'not', 'collection', 'taxes', 'all', 'kinds', 'is', 'accommodate', 'institutions', 'people', 'so', 'do', 'corruption', 'abuse', 'power', 'led', 'instability', 'economy', 'has', 'caused', 'leader', 'in', 'category', 'trust', 'focus', 'mortgage', 'future', 'nation', 'can', 'only', 'try', 'but', 'are', 'expected', 'govern', 'full', 'trust', 'go', 'down', 'is', 'not', 'hard', 'be', 'a', 'leader', 'just', 'want', 'keep', 'cache', 'n', 'cronies', 'angry', 'indeed', 'upset', 'fact', 'guys', 'like', 'first', 'learn', 'not', 'use', 'public', 'money', 'waste'] ['were', 'had', 'dredge', 'do', 'have', 'was', 'appointed', 'be', 'is', 'accommodate', 'led', 'has', 'caused', 'can', 'try', 'are', 'expected', 'govern', 'go', 'is', 'be', 'want', 'keep', 'upset', 'guys', 'learn', 'use'] ['nan'] ['intj53'] [nan]",non-sarc
"['unstable', 'countries', 'say', 'ok'] ['say'] ['punct1', 'punct2'] ['intj81'] [nan]",sarc
"['saying', 'it', 'had', 'raise', 'toll', 'build', 'schools', 'hospitals', 'are', 'now', 'asked', 'find', 'own', 'funds', 'saw', 'very', 'line', 'deceit', 'people', 'nationwide', 'live'] ['saying', 'had', 'raise', 'build', 'are', 'asked', 'find', 'saw', 'live'] ['punct1', 'punct1'] ['intj56'] [nan]",non-sarc
"['prize', 'pro', 'aspirations'] ['nan'] ['nan'] ['intj92'] [nan]",sarc
"['education', 'chapter', 'main', 'provisions', 'national', 'lines', 'more', 'departments', 'pm', 'also'] ['nan'] ['punct1', 'punct2'] [nan] [nan]",sarc
"['Education', 'is', 'now', 'a', 'victim'] ['is'] ['nan'] ['intj56'] [nan]",non-sarc
"['wow', 'are', 'told', 'own', 'funds', 'were', 'not', 'taken', 'government', 'funds', 'collect', 'taxes', 'people', 'before', 'boss', 'scolds', 'scolds', 'people'] ['are', 'told', 'were', 'taken', 'collect', 'boss'] ['nan'] [nan] [nan]",sarc
"['told', 'return', 'money', 'people'] ['told', 'return'] ['nan'] [nan] [nan]",non-sarc
"['said', 'Malaysia', 'economy', 'is', 'strong', 'again', 'ready', 'no', 'ranking', 'but', 'I', 'forgot', 'turn', 'natural', 'parents', 'correct', 'ranking', 'is', 'guys', 'got', 'stupid', 'pariah', 'members'] ['said', 'is', 'forgot', 'turn', 'correct', 'is', 'got'] ['nan'] ['intj55'] [nan]",sarc
"['country', 'economy', 'was', 'already', 'declining', 'just', 'do', 'not', 'want', 'admit', 'is', 'going', 'be', 'Malaysia'] ['was', 'declining', 'do', 'want', 'admit', 'is', 'going', 'be'] ['nan'] ['intj69'] [nan]",non-sarc
"['shout', 'parliament', 'said', 'economy', 'is', 'very', 'good', 'on', 'track', 'can', 'not', 'talk', 'about', 'budget', 'post', 'prime', 'minister', 'was', 'a', 'billion'] ['shout', 'said', 'is', 'can', 'talk', 'was'] ['punct1'] [nan] [nan]",non-sarc
"['future', 'corrupt', 'reason', 'I', 'find', 'source', 'corruption', 'other', 'graduate'] ['find'] ['nan'] [nan] [nan]",non-sarc
"['not', 'print', 'said', 'economist', 'said', 'established', 'trick'] ['print', 'said', 'said', 'established'] ['punct2', 'punct2', 'punct1'] ['intj91'] [nan]",sarc
"['n', 'pm', 'said', 'budget', 'allocation', 'education', 'be', 'told', 'ministers', 'million', 'million', 'now', 'own', 'search', 'funds', 'liar', 'again'] ['said', 'be', 'told', 'liar'] ['punct1', 'punct1'] ['intj56'] ['idsync92']",sarc
"['governance', 'is', 'a', 'rogue', 'state'] ['is'] ['nan'] [nan] [nan]",non-sarc
"['pure', 'teacher', 'can', 'ask', 'service', 'request', 'funds', 'on', 'pilgrimage', 'miserly'] ['can', 'ask', 'request'] ['nan'] ['intj92'] ['idsync93']",sarc
"['said', 'a', 'stable', 'economy', 'unstable', 'said', 'wants', 'believe', 'kind'] ['said', 'said', 'wants', 'believe'] ['nan'] [nan] [nan]",sarc
"['Incoming', 'student', 'body', 'now', 'dead'] ['incoming'] ['nan'] ['intj56'] [nan]",non-sarc
"['A', 'good', 'idea', 'find', 'its', 'own', 'funds', 'charges', 'here', 'there', 'here', 'there', 'cut', 'budget'] ['find', 'charges', 'cut'] ['”'] ['intj65', 'intj65'] [nan]",sarc
"['motherfucker', 'makin', 'voters', 'did', 'not', 'need', 'ask', 'it', 'again', 'jackass', 'Naturally'] ['did', 'need', 'ask'] ['nan'] [nan] [nan]",sarc
['goodness'] ['nan'] ['nan'] ['intj44'] [nan],sarc
"['jib', 'said', 'Malaysian', 'economy', 'in', 'process', 'developing', 'advanced', 'another', 'talk'] ['said', 'developing', 'advanced'] ['punct1', 'punct1'] [nan] [nan]",sarc
"['I', 'agree', 'find', 'its', 'own', 'funds', 'does', 'not', 'rely', 'on', 'ministry', 'alone', 'but', 'is', 'right', 'time', 'implement', 'economic', 'downturn', 'money', 'state', 'lost', 'as', 'a', 'result', 'governance', 'left', 'struggling', 'drown', 'government', 'excited', 'construct', 'dozens', 'universities', 'is', 'said', 'be', 'future', 'quality', 'graduate', 'missing', 'university', 'building', 'projects', 'attributable', 'interests', 'cronies', 'finally', 'I', 'university', 'ministry', 'can', 'not', 'afford', 'bear', 'cost', 'own', 'funds', 'were', 'thank', 'minister', 'meet', 'in', 'afterlife'] ['agree', 'find', 'does', 'rely', 'is', 'implement', 'lost', 'left', 'struggling', 'drown', 'excited', 'is', 'said', 'be', 'missing', 'melambak', 'can', 'afford', 'bear', 'were', 'thank', 'meet'] ['punct1', 'punct1'] [nan] ['idsync94', 'idsync95', 'idsync96', 'idsync97', 'idsync98']",sarc
"['right', 'stupid', 'opposition', 'govern', 'country', 'over', 'years', 'so', 'much', 'so', 'economy', 'is', 'unstable'] ['govern', 'is'] ['nan'] [nan] [nan]",sarc
"['Can', 'help', 'projecting', 'country', 'economy', 'is', 'now', 'at', 'a', 'level', 'less', 'stable', 'said', 'country', 'economy', 'but', 'in', 'stable', 'condition'] ['can', 'help', 'projecting', 'is', 'said'] ['”'] ['intj56'] [nan]",sarc
"['infant', 'kid', 'learn', 'intercepted', 'money', 'help', 'is', 'it', 'difficult', 'get', 'zakat', 'illegal', 'want', 'not', 'learn', 'it', 'called', 'lazy', 'do', 'not', 'want', 'learn', 'can', 'learn', 'want', 'eat', 'bad', 'about', 'rulers', 'later', 'responsibility', 'is', 'Hereafter', 'now', 'does', 'not', 'see', 'hearts', 'dark', 'eat', 'money', 'is', 'not', 'a', 'blessing'] ['intercepted', 'is', 'get', 'learn', 'called', 'do', 'want', 'learn', 'can', 'learn', 'want', 'eat', 'is', 'hereafter', 'does', 'see', 'dark', 'is'] ['nan'] ['intj56'] [nan]",sarc
"['is', 'new', 'landscape', 'expenditure', 'budget', 'has', 'not', 'yet', 'been', 'said', 'is', 'well', 'less', 'stable', 'budget', 'is', 'not', 'sincere', 'people', 'shopping', 'penny', 'more', 'agitated', 'please', 'even', 'government', 'do', 'more', 'people', 'in', 'contact', 'typhoid', 'fever', 'dizziness'] ['is', 'has', 'been', 'said', 'is', 'is', 'shopping', 'please', 'do'] ['nan'] ['intj61'] ['idsync99']",sarc
"['taxes', 'paid', 'after', 'do', 'pockets', 'people'] ['paid', 'do', 'you', 're'] ['punct1', 'punct1', 'punct1', 'punct1', 'punct1', 'punct1'] ['intj69'] ['idsync100']",sarc
"['said', 'economy', 'expanded', 'well'] ['said', 'expanded'] ['nan'] [nan] [nan]",sarc
"['best', 'idea'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['said', 'economy', 'is', 'firmly', 'on', 'track'] ['said', 'is'] ['nan'] [nan] [nan]",non-sarc
"['rising', 'tuition', 'fees', 'it', 'seems', 'style'] ['rising', 'seems'] ['nan'] [nan] [nan]",sarc
"['will', 'sell', 'go', 'a', 'mechanic', 'shop', 'on', 'campus', 'pub', 'meal', 'later'] ['will', 'sell', 'go'] ['nan'] [nan] ['idsync101']",sarc
"['unstable', 'day', 'government', 'said', 'economy', 'is', 'in', 'a', 'stable', 'condition', 'kind'] ['said', 'is'] ['nan'] ['intj81'] [nan]",sarc
"['crazy', 'reason', 'raise', 'student', 'fees', 'again', 'last', 'facing', 'many', 'people', 'can', 'not', 'afford', 'learn', 'be', 'a', 'fool', 'last', 'vote', 'once', 'again', 'is', 'not', 'really', 'evil', 'cunning', 'crafty', 'minister', 'national', 'front'] ['raise', 'facing', 'can', 'afford', 'learn', 'be', 'is'] ['punct2'] [nan] [nan]",non-sarc
"['can', 'wrap', 'minister', 'has', 'not', 'been', 'long', 'wait', 'just', 'a', 'little', 'longer'] ['can', 'wrap', 'has', 'been'] ['punct1', 'punct1'] [nan] [nan]",sarc
"['people', 'say', 'economy', 'is', 'on', 'a', 'strong', 'footing', 'forecast', 'revenue', 'rises', 'minister', 'said', 'another', 'why', 'are', 'back', 'right', 'now'] ['say', 'is', 'rises', 'said', 'are'] ['nan'] ['intj56'] [nan]",sarc
"['Government', 'only', 'know', 'money', 'stolen', 'people', 'are', 'now', 'increasingly', 'troublesome', 'situation', 'money', 'ministers', 'have', 'rich', 'pig', 'boo', 'minister'] ['know', 'stolen', 'are', 'have'] ['nan'] ['intj56', 'intj29'] ['idsync102']",sarc
"['less', 'stable', 'thing', 'devil', 'told', 'there', 'may', 'be', 'more', 'economical', 'right', 'right', 'up', 'royal', 'bastard'] ['told', 'may', 'be'] ['nan'] ['intj65'] [nan]",non-sarc
"['rustle', 'pack', 'joking', 'also', 'said', 'economy', 'was', 'strong', 'but', 'he', 'said', 'less', 'stable', 'bad', 'he', 'got', 'fired', 'only'] ['said', 'was', 'said', 'got', 'fired'] ['nan'] [nan] [nan]",sarc
"['take', 'half', 'billion', 'promote', 'education', 'in', 'country', 'not', 'gag', 'political'] ['take', 'promote', 'gag'] ['nan'] [nan] [nan]",non-sarc
